ZipCode,Latitude,Longitude,ResidenceCity,State,ResidenceCounty,Type
13621,44.845315,-75.047975,CHASE MILLS,NY,SAINT LAWRENCE,STANDARD
54621,43.667006,-90.741409,CHASEBURG,WI,VERNON,STANDARD
58423,47.464366,-99.830601,CHASELEY,ND,WELLS,STANDARD
55318,44.810062,-93.653336,CHASKA,MN,CARVER,STANDARD
49916,47.020152,-88.572499,CHASSELL,MI,HOUGHTON,STANDARD
70524,30.575361,-92.287372,CHATAIGNIER,LA,EVANGELINE,PO BOX ONLY
39632,31.114483,-90.487486,CHATAWA,MS,PIKE,PO BOX ONLY
12920,44.932727,-74.068371,CHATEAUGAY,NY,FRANKLIN,STANDARD
44825,40.965022,-82.936698,CHATFIELD,OH,CRAWFORD,PO BOX ONLY
2633,41.859559,-70.0468,CHATHAM,MA,BARNSTABLE,STANDARD
36518,31.436682,-88.245363,CHATOM,AL,WASHINGTON,STANDARD
8019,39.749506,-74.558941,CHATSWORTH,NJ,BURLINGTON,STANDARD
32324,30.640548,-84.780758,CHATTAHOOCHEE,FL,GADSDEN,STANDARD
37401,35.017818,-85.206426,CHATTANOOGA,TN,HAMILTON,STANDARD
25667,37.704739,-82.273892,CHATTAROY,WV,MINGO,PO BOX ONLY
13622,44.091892,-76.108527,CHAUMONT,NY,JEFFERSON,STANDARD
25612,37.833204,-81.902401,CHAUNCEY,WV,LOGAN,PO BOX ONLY
14722,42.187468,-79.450523,CHAUTAUQUA,NY,CHAUTAUQUA,PO BOX ONLY
70344,29.393661,-90.609142,CHAUVIN,LA,TERREBONNE,STANDARD
41727,37.277764,-83.262663,CHAVIES,KY,PERRY,STANDARD
12921,44.879906,-73.452578,CHAZY,NY,CLINTON,STANDARD
60922,40.968795,-87.951233,CHEBANSE,IL,IROQUOIS,STANDARD
4017,43.727806,-70.120437,CHEBEAGUE ISLAND,ME,CUMBERLAND,STANDARD
49721,45.592842,-84.468639,CHEBOYGAN,MI,CHEBOYGAN,STANDARD
24072,37.044622,-80.227981,CHECK,VA,FLOYD,STANDARD
74426,35.492196,-95.517816,CHECOTAH,OK,MCINTOSH,STANDARD
99561,60.314735,-163.118947,CHEFORNAK,AK,BETHEL,PO BOX ONLY
98532,46.615653,-123.024845,CHEHALIS,WA,LEWIS,STANDARD
98816,47.876985,-120.07775,CHELAN,WA,CHELAN,STANDARD
98817,47.841829,-119.957918,CHELAN FALLS,WA,CHELAN,PO BOX ONLY
1824,42.446396,-71.459405,CHELMSFORD,MA,MIDDLESEX,STANDARD
2150,42.378197,-71.038894,CHELSEA,MA,SUFFOLK,STANDARD
19012,40.059161,-75.104468,CHELTENHAM,PA,MONTGOMERY,STANDARD
97731,42.804981,-121.584833,CHEMULT,OR,KLAMATH,STANDARD
14825,42.052426,-76.607029,CHEMUNG,NY,CHEMUNG,STANDARD
13745,42.173775,-75.872839,CHENANGO BRIDGE,NY,BROOME,PO BOX ONLY
13746,42.277777,-75.846246,CHENANGO FORKS,NY,BROOME,STANDARD
67025,37.633711,-97.73513,CHENEY,KS,SEDGWICK,STANDARD
71325,31.047041,-92.383486,CHENEYVILLE,LA,RAPIDES,STANDARD
61726,40.535221,-88.895001,CHENOA,IL,MCLEAN,STANDARD
2814,41.888971,-71.688769,CHEPACHET,RI,PROVIDENCE,STANDARD
29520,34.691548,-79.943741,CHERAW,SC,CHESTERFIELD,STANDARD
23316,37.294283,-75.961858,CHERITON,VA,NORTHAMPTON,PO BOX ONLY
28719,35.494881,-83.34906,CHEROKEE,NC,SWAIN,STANDARD
72525,36.295879,-91.488845,CHEROKEE VILLAGE,AR,SHARP,STANDARD
61317,41.426433,-89.212609,CHERRY,IL,BUREAU,PO BOX ONLY
14723,42.308946,-79.387594,CHERRY CREEK,NY,CHAUTAUQUA,STANDARD
45618,38.892198,-83.621787,CHERRY FORK,OH,ADAMS,PO BOX ONLY
8002,39.908663,-75.010307,CHERRY HILL,NJ,CAMDEN,STANDARD
12040,42.646742,-73.371611,CHERRY PLAIN,NY,RENSSELAER,PO BOX ONLY
28533,34.903793,-76.899976,CHERRY POINT,NC,CRAVEN,STANDARD
15724,40.724976,-78.860324,CHERRY TREE,PA,INDIANA,STANDARD
1611,42.239392,-71.878716,CHERRY VALLEY,MA,WORCESTER,STANDARD
4622,44.603258,-67.923248,CHERRYFIELD,ME,WASHINGTON,STANDARD
30522,34.73249,-84.425035,CHERRYLOG,GA,GILMER,STANDARD
67335,37.167997,-95.732508,CHERRYVALE,KS,MONTGOMERY,STANDARD
18035,40.750996,-75.53937,CHERRYVILLE,PA,NORTHAMPTON,STANDARD
48616,43.329465,-84.136197,CHESANING,MI,SAGINAW,STANDARD
23320,36.749991,-76.218759,CHESAPEAKE,VA,CHESAPEAKE CITY,STANDARD
20732,38.565841,-76.526169,CHESAPEAKE BEACH,MD,CALVERT,STANDARD
21915,39.469098,-75.849327,CHESAPEAKE CITY,MD,CECIL,STANDARD
1225,42.482125,-73.127483,CHESHIRE,MA,BERKSHIRE,STANDARD
29323,35.109575,-82.010515,CHESNEE,SC,SPARTANBURG,STANDARD
16624,40.570219,-78.599119,CHEST SPRINGS,PA,CAMBRIA,PO BOX ONLY
1011,42.294259,-72.952776,CHESTER,MA,HAMPDEN,STANDARD
5144,43.592039,-72.588407,CHESTER DEPOT,VT,WINDSOR,STANDARD
22623,38.853733,-78.141239,CHESTER GAP,VA,RAPPAHANNOCK,PO BOX ONLY
19017,39.883911,-75.466949,CHESTER HEIGHTS,PA,DELAWARE,PO BOX ONLY
19425,40.103858,-75.639994,CHESTER SPRINGS,PA,CHESTER,STANDARD
1012,42.392274,-72.825607,CHESTERFIELD,MA,HAMPSHIRE,STANDARD
43728,39.497841,-81.898307,CHESTERHILL,OH,MORGAN,STANDARD
44026,41.530351,-81.307472,CHESTERLAND,OH,GEAUGA,STANDARD
46304,41.498946,-87.087021,CHESTERTON,IN,PORTER,STANDARD
12817,43.522364,-73.794491,CHESTERTOWN,NY,WARREN,STANDARD
43317,40.478905,-82.682805,CHESTERVILLE,OH,MORROW,PO BOX ONLY
62518,40.05335,-89.19891,CHESTNUT,IL,LOGAN,STANDARD
2467,42.357564,-71.211649,CHESTNUT HILL,MA,MIDDLESEX,STANDARD
38552,36.212422,-85.825952,CHESTNUT MOUND,TN,SMITH,STANDARD
30502,34.212993,-83.794858,CHESTNUT MOUNTAIN,GA,HALL,STANDARD
15422,39.992254,-79.817083,CHESTNUT RIDGE,PA,FAYETTE,PO BOX ONLY
65630,36.83595,-93.229058,CHESTNUTRIDGE,MO,CHRISTIAN,STANDARD
15024,40.434436,-80.024817,CHESWICK,PA,ALLEGHENY,STANDARD
19936,39.218448,-75.584848,CHESWOLD,DE,KENT,PO BOX ONLY
54728,45.405423,-91.828102,CHETEK,WI,BARRON,STANDARD
67336,37.04542,-95.218047,CHETOPA,KS,LABETTE,STANDARD
99563,62.117231,-163.237636,CHEVAK,AK,WADE HAMPTON,PO BOX ONLY
20815,38.983759,-77.079449,CHEVY CHASE,MD,MONTGOMERY,STANDARD
38393,34.99687,-88.645577,CHEWALLA,TN,MCNAIRY,PO BOX ONLY
99109,48.293181,-117.739245,CHEWELAH,WA,STEVENS,STANDARD
21721,39.642537,-77.637152,CHEWSVILLE,MD,WASHINGTON,PO BOX ONLY
73628,35.608071,-99.672542,CHEYENNE,OK,ROGER MILLS,STANDARD
80810,38.827259,-102.411537,CHEYENNE WELLS,CO,CHEYENNE,STANDARD
19319,39.920918,-75.522168,CHEYNEY,PA,DELAWARE,STANDARD
60601,41.811929,-87.68732,CHICAGO,IL,COOK,STANDARD
60411,41.811929,-87.68732,CHICAGO HEIGHTS,IL,COOK,STANDARD
95712,39.167276,-120.964275,CHICAGO PARK,CA,NEVADA,PO BOX ONLY
60415,41.811929,-87.68732,CHICAGO RIDGE,IL,COOK,STANDARD
3258,,,CHICHESTER,NH,MERRIMACK,STANDARD
30707,34.76416,-85.353517,CHICKAMAUGA,GA,WALKER,STANDARD
45826,40.428177,-84.633484,CHICKASAW,OH,MERCER,STANDARD
73018,35.127804,-97.937083,CHICKASHA,OK,GRADY,STANDARD
99732,63.870552,-144.002648,CHICKEN,AK,SOUTHEAST FAIRBANKS,PO BOX ONLY
76431,33.301868,-97.814354,CHICO,TX,WISE,STANDARD
1013,42.161492,-72.667341,CHICOPEE,MA,HAMPDEN,STANDARD
16025,40.940484,-79.777107,CHICORA,PA,BUTLER,STANDARD
75425,33.65973,-95.582906,CHICOTA,TX,LAMAR,PO BOX ONLY
71726,33.665157,-92.996873,CHIDESTER,AR,OUACHITA,STANDARD
32626,29.389639,-82.834776,CHIEFLAND,FL,LEVY,STANDARD
99564,58.268704,-156.648418,CHIGNIK,AK,LAKE AND PENINSULA,PO BOX ONLY
99565,58.268704,-156.648418,CHIGNIK LAGOON,AK,LAKE AND PENINSULA,PO BOX ONLY
99548,58.268704,-156.648418,CHIGNIK LAKE,AK,LAKE AND PENINSULA,PO BOX ONLY
96105,39.794136,-120.132207,CHILCOOT,CA,PLUMAS,STANDARD
35044,33.245885,-86.364148,CHILDERSBURG,AL,TALLADEGA,STANDARD
79201,34.4104,-100.236376,CHILDRESS,TX,CHILDRESS,STANDARD
21916,39.541512,-75.999972,CHILDS,MD,CECIL,PO BOX ONLY
12922,44.287829,-74.702338,CHILDWOLD,NY,SAINT LAWRENCE,STANDARD
64733,38.621259,-93.8462,CHILHOWEE,MO,JOHNSON,STANDARD
24319,36.798213,-81.617482,CHILHOWIE,VA,SMYTH,STANDARD
54420,44.606893,-90.375852,CHILI,WI,CLARK,STANDARD
45601,39.337384,-82.991332,CHILLICOTHE,OH,ROSS,STANDARD
2535,41.379034,-70.673082,CHILMARK,MA,DUKES,STANDARD
45112,38.792553,-84.138221,CHILO,OH,CLERMONT,PO BOX ONLY
97624,42.72222,-121.878916,CHILOQUIN,OR,KLAMATH,STANDARD
53014,44.020561,-88.185906,CHILTON,WI,CALUMET,STANDARD
98325,47.915272,-122.815701,CHIMACUM,WA,JEFFERSON,STANDARD
87522,36.465416,-106.578513,CHIMAYO,NM,RIO ARRIBA,STANDARD
28720,35.436893,-82.241744,CHIMNEY ROCK,NC,RUTHERFORD,PO BOX ONLY
77613,30.025795,-94.197989,CHINA,TX,JEFFERSON,PO BOX ONLY
28023,35.571468,-80.596523,CHINA GROVE,NC,ROWAN,STANDARD
76633,31.666665,-97.310809,CHINA SPRING,TX,MCLENNAN,STANDARD
4926,44.391167,-69.538257,CHINA VILLAGE,ME,KENNEBEC,PO BOX ONLY
18410,41.486527,-75.693335,CHINCHILLA,PA,LACKAWANNA,PO BOX ONLY
23336,37.948723,-75.436285,CHINCOTEAGUE ISLAND,VA,ACCOMACK,STANDARD
95309,37.807938,-120.440467,CHINESE CAMP,CA,TUOLUMNE,PO BOX ONLY
86503,36.527297,-109.691925,CHINLE,AZ,APACHE,STANDARD
91708,34.839964,-115.967051,CHINO,CA,SAN BERNARDINO,STANDARD
91709,34.839964,-115.967051,CHINO HILLS,CA,SAN BERNARDINO,STANDARD
86323,34.755208,-112.171623,CHINO VALLEY,AZ,YAVAPAI,STANDARD
59523,48.487741,-109.261678,CHINOOK,MT,BLAINE,STANDARD
28521,34.897753,-77.77497,CHINQUAPIN,NC,DUPLIN,STANDARD
32428,30.634834,-85.577618,CHIPLEY,FL,WASHINGTON,STANDARD
13623,44.440171,-75.757938,CHIPPEWA BAY,NY,SAINT LAWRENCE,PO BOX ONLY
54729,44.958689,-91.319492,CHIPPEWA FALLS,WI,CHIPPEWA,STANDARD
44215,41.065342,-81.901693,CHIPPEWA LAKE,OH,MEDINA,STANDARD
75937,31.486578,-94.348665,CHIRENO,TX,NACOGDOCHES,STANDARD
55013,45.362621,-92.902261,CHISAGO CITY,MN,CHISAGO,STANDARD
55719,47.563308,-92.443251,CHISHOLM,MN,SAINT LOUIS,STANDARD
99566,61.470966,-144.991027,CHITINA,AK,VALDEZ CORDOVA,PO BOX ONLY
13037,43.009985,-75.806194,CHITTENANGO,NY,MADISON,STANDARD
5737,43.713218,-72.925199,CHITTENDEN,VT,RUTLAND,STANDARD
25235,38.828582,-81.132151,CHLOE,WV,CALHOUN,STANDARD
86431,35.389575,-114.222136,CHLORIDE,AZ,MOHAVE,PO BOX ONLY
36254,33.657349,-85.699116,CHOCCOLOCCO,AL,CALHOUN,PO BOX ONLY
3817,43.74858,-71.089796,CHOCORUA,NH,CARROLL,STANDARD
27817,35.460458,-77.063047,CHOCOWINITY,NC,BEAUFORT,STANDARD
72028,35.57727,-92.545572,CHOCTAW,AR,VAN BUREN,PO BOX ONLY
56221,45.573876,-96.172979,CHOKIO,MN,STEVENS,STANDARD
34138,25.836746,-81.121963,CHOKOLOSKEE,FL,COLLIER,PO BOX ONLY
59422,47.824102,-112.266872,CHOTEAU,MT,TETON,STANDARD
71227,32.585408,-92.611834,CHOUDRANT,LA,LINCOLN,STANDARD
74337,36.187866,-95.261554,CHOUTEAU,OK,MAYES,STANDARD
93610,37.013396,-120.266097,CHOWCHILLA,CA,MADERA,STANDARD
77838,30.513118,-96.618047,CHRIESMAN,TX,BURLESON,PO BOX ONLY
61924,39.77859,-87.687638,CHRISMAN,IL,EDGAR,STANDARD
47611,38.031396,-86.970053,CHRISNEY,IN,SPENCER,STANDARD
23031,37.598391,-76.447551,CHRISTCHURCH,VA,MIDDLESEX,STANDARD
17509,39.903954,-76.040115,CHRISTIANA,PA,LANCASTER,STANDARD
24068,37.154804,-80.418396,CHRISTIANSBURG,VA,MONTGOMERY,STANDARD
820,17.734211,-64.734694,CHRISTIANSTED,VI,SAINT CROIX,STANDARD
58015,46.593582,-96.809354,CHRISTINE,ND,RICHLAND,STANDARD
32709,28.486379,-81.009032,CHRISTMAS,FL,ORANGE,STANDARD
97641,43.157855,-120.724397,CHRISTMAS VALLEY,OR,LAKE,STANDARD
62822,38.028648,-89.07209,CHRISTOPHER,IL,FRANKLIN,STANDARD
76935,31.188841,-100.544674,CHRISTOVAL,TX,TOM GREEN,STANDARD
81128,37.130148,-106.821686,CHROMO,CO,ARCHULETA,PO BOX ONLY
93925,36.583988,-121.4516,CHUALAR,CA,MONTEREY,STANDARD
37641,36.256939,-82.690504,CHUCKEY,TN,GREENE,STANDARD
99567,61.393834,-149.424631,CHUGIAK,AK,ANCHORAGE,STANDARD
82210,41.74064,-104.871308,CHUGWATER,WY,PLATTE,STANDARD
31733,31.557454,-83.509385,CHULA,GA,TIFT,STANDARD
91909,33.016928,-116.846046,CHULA VISTA,CA,SAN DIEGO,STANDARD
36521,30.929148,-88.181921,CHUNCHULA,AL,MOBILE,STANDARD
39323,32.35048,-88.955099,CHUNKY,MS,NEWTON,STANDARD
21622,38.415211,-76.191021,CHURCH CREEK,MD,DORCHESTER,STANDARD
21623,39.1305,-75.961404,CHURCH HILL,MD,QUEEN ANNES,STANDARD
70525,30.382556,-92.318696,CHURCH POINT,LA,ACADIA,STANDARD
23833,37.168045,-77.674226,CHURCH ROAD,VA,DINWIDDIE,STANDARD
87311,35.480924,-108.176693,CHURCH ROCK,NM,MCKINLEY,PO BOX ONLY
23032,37.644319,-76.446001,CHURCH VIEW,VA,MIDDLESEX,STANDARD
58325,48.29,-99.070499,CHURCHS FERRY,ND,RAMSEY,STANDARD
20733,38.921313,-76.532569,CHURCHTON,MD,ANNE ARUNDEL,STANDARD
14428,43.074911,-77.835003,CHURCHVILLE,NY,MONROE,STANDARD
50050,42.141856,-94.503538,CHURDAN,IA,GREENE,STANDARD
12923,44.916842,-73.932053,CHURUBUSCO,NY,CLINTON,STANDARD
96942,7.138297,151.503116,CHUUK,FM,FEDERATED STATES OF MICRO,PO BOX ONLY
638,18.33616,-66.472087,CIALES,PR,CIALES,STANDARD
85911,35.285746,-110.288704,CIBECUE,AZ,NAVAJO,STANDARD
85328,33.672255,-114.03215,CIBOLA,AZ,LA PAZ,STANDARD
78108,29.555429,-98.090085,CIBOLO,TX,GUADALUPE,STANDARD
13039,43.125491,-76.154128,CICERO,NY,ONONDAGA,STANDARD
739,18.181469,-66.169519,CIDRA,PR,CIDRA,STANDARD
92323,34.839964,-115.967051,CIMA,CA,SAN BERNARDINO,PO BOX ONLY
67835,37.803608,-100.338634,CIMARRON,KS,GRAY,STANDARD
45201,39.166759,-84.53822,CINCINNATI,OH,HAMILTON,STANDARD
13040,42.565932,-75.955301,CINCINNATUS,NY,CORTLAND,STANDARD
98533,46.579292,-122.568709,CINEBAR,WA,LEWIS,STANDARD
59215,47.484243,-105.758852,CIRCLE,MT,MCCONE,STANDARD
55014,45.185565,-93.129272,CIRCLE PINES,MN,ANOKA,STANDARD
10919,41.53156,-74.370569,CIRCLEVILLE,NY,ORANGE,STANDARD
30708,34.872473,-84.75688,CISCO,GA,MURRAY,STANDARD
62823,38.431273,-88.424978,CISNE,IL,WAYNE,STANDARD
60924,40.738175,-87.907874,CISSNA PARK,IL,IROQUOIS,STANDARD
32113,29.411299,-82.084651,CITRA,FL,MARION,STANDARD
36522,30.798501,-88.273482,CITRONELLE,AL,MOBILE,STANDARD
95610,38.689802,-121.26736,CITRUS HEIGHTS,CA,SACRAMENTO,STANDARD
91714,33.786594,-118.298662,CITY OF INDUSTRY,CA,LOS ANGELES,STANDARD
97015,45.415038,-122.499461,CLACKAMAS,OR,CLACKAMAS,STANDARD
67525,38.565876,-98.627068,CLAFLIN,KS,BARTON,STANDARD
21624,38.836766,-76.27137,CLAIBORNE,MD,TALBOT,STANDARD
57224,45.616422,-96.849416,CLAIRE CITY,SD,ROBERTS,STANDARD
37715,36.560275,-83.947827,CLAIRFIELD,TN,CLAIBORNE,STANDARD
15025,40.324279,-79.931735,CLAIRTON,PA,ALLEGHENY,STANDARD
98326,48.199745,-124.390233,CLALLAM BAY,WA,CLALLAM,STANDARD
99568,60.187496,-151.442983,CLAM GULCH,AK,KENAI PENINSULA,STANDARD
54517,46.645163,-90.442721,CLAM LAKE,WI,ASHLAND,STANDARD
59634,46.388739,-112.07162,CLANCY,MT,JEFFERSON,STANDARD
35045,32.856632,-86.652875,CLANTON,AL,CHILTON,STANDARD
39324,31.593682,-88.704829,CLARA,MS,WAYNE,PO BOX ONLY
56222,44.992549,-95.36042,CLARA CITY,MN,CHIPPEWA,STANDARD
32710,28.566338,-81.260818,CLARCONA,FL,ORANGE,PO BOX ONLY
48617,43.976073,-84.739685,CLARE,MI,CLARE,STANDARD
3743,43.415993,-72.209819,CLAREMONT,NH,SULLIVAN,STANDARD
74017,36.348616,-95.604344,CLAREMORE,OK,ROGERS,STANDARD
14031,42.992968,-78.601269,CLARENCE,NY,ERIE,STANDARD
14032,42.937314,-78.593381,CLARENCE CENTER,NY,ERIE,STANDARD
14429,43.381027,-78.231338,CLARENDON,NY,ORLEANS,PO BOX ONLY
60514,41.774295,-87.966094,CLARENDON HILLS,IL,DU PAGE,STANDARD
15623,40.36921,-79.619012,CLARIDGE,PA,WESTMORELAND,STANDARD
51632,40.738247,-95.108481,CLARINDA,IA,PAGE,STANDARD
15828,41.475887,-79.239101,CLARINGTON,PA,FOREST,STANDARD
16214,41.143274,-79.452051,CLARION,PA,CLARION,STANDARD
56440,46.128416,-94.950401,CLARISSA,MN,TODD,STANDARD
74535,34.592949,-96.303069,CLARITA,OK,COAL,PO BOX ONLY
7066,40.622502,-74.311092,CLARK,NJ,UNION,STANDARD
83811,48.115891,-116.128983,CLARK FORK,ID,BONNER,STANDARD
13321,43.090027,-75.387088,CLARK MILLS,NY,ONEIDA,PO BOX ONLY
30111,33.912473,-84.557181,CLARKDALE,GA,COBB,PO BOX ONLY
72325,35.286354,-90.253781,CLARKEDALE,AR,CRITTENDEN,PO BOX ONLY
30523,34.655918,-83.508274,CLARKESVILLE,GA,HABERSHAM,STANDARD
56223,44.790853,-95.806933,CLARKFIELD,MN,YELLOW MEDICINE,STANDARD
83812,46.974333,-116.28108,CLARKIA,ID,SHOSHONE,STANDARD
49234,42.119607,-84.369085,CLARKLAKE,MI,JACKSON,STANDARD
38553,36.197616,-85.011311,CLARKRANGE,TN,FENTRESS,STANDARD
72623,36.472426,-92.329645,CLARKRIDGE,AR,BAXTER,STANDARD
68628,41.202853,-97.80937,CLARKS,NE,MERRICK,STANDARD
56016,43.761669,-93.326712,CLARKS GROVE,MN,FREEBORN,STANDARD
29821,33.623057,-82.132655,CLARKS HILL,SC,MCCORMICK,STANDARD
16114,41.405788,-80.184099,CLARKS MILLS,PA,MERCER,STANDARD
99569,58.962101,-163.118947,CLARKS POINT,AK,DILLINGHAM,PO BOX ONLY
18411,41.463694,-75.681992,CLARKS SUMMIT,PA,LACKAWANNA,STANDARD
8020,39.796706,-75.218852,CLARKSBORO,NJ,GLOUCESTER,STANDARD
8510,40.193311,-74.442803,CLARKSBURG,NJ,MONMOUTH,STANDARD
38614,34.256003,-90.634809,CLARKSDALE,MS,COAHOMA,STANDARD
14430,43.286024,-77.684264,CLARKSON,NY,MONROE,PO BOX ONLY
30021,33.810953,-84.23797,CLARKSTON,GA,DEKALB,STANDARD
12041,42.561988,-73.957345,CLARKSVILLE,NY,ALBANY,STANDARD
28433,34.529167,-78.592149,CLARKTON,NC,BLADEN,STANDARD
12725,41.899285,-74.58802,CLARYVILLE,NY,SULLIVAN,STANDARD
68328,40.466038,-96.850863,CLATONIA,NE,GAGE,STANDARD
97016,46.066499,-123.205886,CLATSKANIE,OR,COLUMBIA,STANDARD
79019,35.133039,-101.460835,CLAUDE,TX,ARMSTRONG,STANDARD
24076,36.597733,-80.36824,CLAUDVILLE,VA,PATRICK,STANDARD
87011,34.230014,-107.374545,CLAUNCH,NM,SOCORRO,PO BOX ONLY
12513,42.206862,-73.694642,CLAVERACK,NY,COLUMBIA,STANDARD
48017,42.536785,-83.146427,CLAWSON,MI,OAKLAND,STANDARD
30417,32.160611,-81.923832,CLAXTON,GA,EVANS,STANDARD
13041,43.119217,-76.131931,CLAY,NY,ONONDAGA,STANDARD
43408,41.568599,-83.363224,CLAY CENTER,OH,OTTAWA,PO BOX ONLY
40312,37.847517,-83.859331,CLAY CITY,KY,POWELL,STANDARD
85923,35.285746,-110.288704,CLAY SPRINGS,AZ,NAVAJO,PO BOX ONLY
41317,37.462104,-83.235959,CLAYHOLE,KY,BREATHITT,STANDARD
19703,39.80379,-75.45814,CLAYMONT,DE,NEW CASTLE,STANDARD
46510,41.136771,-85.871487,CLAYPOOL,IN,KOSCIUSKO,STANDARD
16625,40.354932,-78.46266,CLAYSBURG,PA,BLAIR,STANDARD
15323,40.11016,-80.251693,CLAYSVILLE,PA,WASHINGTON,STANDARD
8312,39.653531,-75.078625,CLAYTON,NJ,GLOUCESTER,STANDARD
4737,46.516166,-68.886826,CLAYTON LAKE,ME,AROOSTOOK,STANDARD
60926,40.567574,-87.804046,CLAYTONVILLE,IL,IROQUOIS,PO BOX ONLY
2815,41.770525,-71.65585,CLAYVILLE,RI,PROVIDENCE,STANDARD
98922,47.156558,-120.806926,CLE ELUM,WA,KITTITAS,STANDARD
99704,63.543571,-149.986676,CLEAR,AK,DENALI,STANDARD
22624,39.271865,-78.099763,CLEAR BROOK,VA,FREDERICK,STANDARD
25044,37.880406,-81.408766,CLEAR CREEK,WV,RALEIGH,STANDARD
24822,37.603344,-81.53998,CLEAR FORK,WV,WYOMING,STANDARD
50428,43.100399,-93.260676,CLEAR LAKE,IA,CERRO GORDO,STANDARD
21722,39.665751,-77.906389,CLEAR SPRING,MD,WASHINGTON,STANDARD
56634,47.610498,-95.421104,CLEARBROOK,MN,CLEARWATER,STANDARD
16830,41.037563,-78.435492,CLEARFIELD,PA,CLEARFIELD,STANDARD
95422,38.946476,-122.657017,CLEARLAKE,CA,LAKE,STANDARD
95423,38.953387,-122.620832,CLEARLAKE OAKS,CA,LAKE,STANDARD
95424,38.985997,-122.661027,CLEARLAKE PARK,CA,LAKE,PO BOX ONLY
64431,40.507079,-95.034077,CLEARMONT,MO,NODAWAY,STANDARD
66019,38.946041,-95.003661,CLEARVIEW CITY,KS,JOHNSON,STANDARD
15535,39.839294,-78.469881,CLEARVILLE,PA,BEDFORD,STANDARD
29822,33.499656,-81.86485,CLEARWATER,SC,AIKEN,PO BOX ONLY
33767,27.959847,-82.828625,CLEARWATER BEACH,FL,PINELLAS,STANDARD
42332,37.253342,-87.089689,CLEATON,KY,MUHLENBERG,PO BOX ONLY
76031,32.317774,-97.440849,CLEBURNE,TX,JOHNSON,STANDARD
51014,42.779201,-95.701743,CLEGHORN,IA,CHEROKEE,STANDARD
8021,39.80364,-75.005762,CLEMENTON,NJ,CAMDEN,STANDARD
20624,38.329424,-76.730799,CLEMENTS,MD,SAINT MARYS,STANDARD
27012,36.081218,-80.328298,CLEMMONS,NC,FORSYTH,STANDARD
12819,43.614194,-73.503056,CLEMONS,NY,WASHINGTON,STANDARD
29631,34.75974,-82.802154,CLEMSON,SC,PICKENS,STANDARD
25045,38.453862,-81.357213,CLENDENIN,WV,KANAWHA,STANDARD
73729,36.4053,-98.453278,CLEO SPRINGS,OK,MAJOR,STANDARD
30527,34.397806,-83.775657,CLERMONT,GA,HALL,STANDARD
13042,43.27637,-76.225752,CLEVELAND,NY,OSWEGO,STANDARD
65631,37.044729,-93.438301,CLEVER,MO,CHRISTIAN,STANDARD
12820,43.47181,-73.639291,CLEVERDALE,NY,WARREN,PO BOX ONLY
45002,39.191546,-84.742376,CLEVES,OH,HAMILTON,STANDARD
33440,26.630066,-81.090897,CLEWISTON,FL,HENDRY,STANDARD
88028,32.53667,-108.327898,CLIFF,NM,GRANT,PO BOX ONLY
4019,44.408078,-70.470703,CLIFF ISLAND,ME,CUMBERLAND,PO BOX ONLY
18413,41.654319,-75.614463,CLIFFORD,PA,SUSQUEHANNA,PO BOX ONLY
28024,35.241615,-81.775456,CLIFFSIDE,NC,RUTHERFORD,PO BOX ONLY
7010,40.820541,-73.98782,CLIFFSIDE PARK,NJ,BERGEN,STANDARD
7721,40.38633,-74.115229,CLIFFWOOD,NJ,MONMOUTH,STANDARD
7011,40.877949,-74.141237,CLIFTON,NJ,PASSAIC,STANDARD
24422,37.824232,-79.823119,CLIFTON FORGE,VA,CLIFTON FORGE CITY,STANDARD
19018,39.921562,-75.29503,CLIFTON HEIGHTS,PA,DELAWARE,STANDARD
65244,39.428482,-92.504195,CLIFTON HILL,MO,RANDOLPH,STANDARD
12065,42.850576,-73.792524,CLIFTON PARK,NY,SARATOGA,STANDARD
14432,42.962932,-77.150097,CLIFTON SPRINGS,NY,ONTARIO,STANDARD
42216,37.004492,-87.152148,CLIFTY,KY,TODD,PO BOX ONLY
12042,42.411207,-73.927573,CLIMAX,NY,GREENE,STANDARD
65324,38.101843,-93.053635,CLIMAX SPRINGS,MO,CAMDEN,STANDARD
51015,42.345024,-96.087523,CLIMBING HILL,IA,WOODBURY,STANDARD
24226,37.159677,-82.358274,CLINCHCO,VA,DICKENSON,STANDARD
31013,32.338639,-83.692562,CLINCHFIELD,GA,HOUSTON,PO BOX ONLY
87070,35.022943,-105.979486,CLINES CORNERS,NM,TORRANCE,STANDARD
79836,31.510446,-106.145329,CLINT,TX,EL PASO,STANDARD
1510,42.413972,-71.687523,CLINTON,MA,WORCESTER,STANDARD
12514,41.867364,-73.777256,CLINTON CORNERS,NY,DUTCHESS,STANDARD
48035,42.551185,-82.91672,CLINTON TOWNSHIP,MI,MACOMB,STANDARD
12515,41.682335,-74.05799,CLINTONDALE,NY,ULSTER,STANDARD
16372,41.199287,-79.874548,CLINTONVILLE,PA,VENANGO,PO BOX ONLY
24228,37.149797,-82.463069,CLINTWOOD,VA,DICKENSON,STANDARD
25046,38.731737,-81.314633,CLIO,WV,ROANE,PO BOX ONLY
95930,39.543835,-121.220469,CLIPPER MILLS,CA,BUTTE,STANDARD
